MajorPoonia,2018-05-16 06:45:04,b'RT @MajorPoonia: \\u0916\\u0941\\u0926\\u093e \\u0915\\u0947 \\u0918\\u0930 \\u0926\\u0947\\u0930 \\u0939\\u0948 \\u092a\\u0930 \\u0905\\u0902\\u0927\\u0947\\u0930 \\u0928\\u0939\\u0940\\u0902 !!\\n@rssurjewala \\u0906\\u092a\\u0915\\u093e \\u0918\\u0930 (\\u270b) \\u092d\\u0940 \\u0936\\u0940\\u0936\\u0947 \\u0915\\u093e \\u0939\\u0940 \\u0939\\u0948 ...\\u0906\\u0936\\u093e \\u0939\\u0948 \\u0906\\u092a \\u0915\\u0930\\u094d\\u0928\\u093e\\u091f\\u0915 \\u092e\\u0947\\u0902 \\u092a\\u0924\\u094d\\u0925\\u0930\\u092c\\u093e\\u091c\\u093c\\u0940 \\u0928\\u0939\\u0940\\u0902 \\u0915\\u0930\\u0947\\u0902\\u2026'
dr_baweja,2018-05-16 06:45:04,b'@HardikPatel_ \\u0915\\u0930\\u094d\\u0928\\u093e\\u091f\\u0915\\u093e \\u092e\\u0947\\u0902 @BJP4India \\u0915\\u0940 \\u0939\\u093e\\u0932\\u0924 \\u0905\\u0921\\u0935\\u093e\\u0923\\u0940 \\u091c\\u0940 \\u091c\\u0948\\u0938\\u0940 \\u0939\\u094b \\u0917\\u0908 \\u0939\\u0948 \\n\\u092f\\u093e\\u0930 \\u0926\\u0917\\u093e \\u0926\\u0947 \\u0917\\u092f\\u093e\\n\\u0926\\u0941\\u0932\\u094d\\u0939\\u0928 \\u0915\\u094b \\u091c\\u0947\\u0921\\u0940\\u090f\\u0938+RAHUL \\u0932\\u0947 \\u0917\\u092f\\u093e\\u2026 https://t.co/6WHV7d7wh8'
Ajaypandey91,2018-05-16 06:45:05,"b'RT @i_Heena_: \\u092d\\u0942\\u0932\\u0947 \\u0928\\u0939\\u0940 \\u0939\\u092e \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938 \\u0928\\u0947 \\u0915\\u0932 \\u0924\\u0915 \\u0915\\u0930\\u094d\\u0928\\u093e\\u091f\\u0915 \\u092e\\u0947\\u0902 \\u0926\\u0932\\u093f\\u0924 \\u092e\\u0941\\u0916\\u094d\\u092f\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u092c\\u0928\\u093e\\u0928\\u0947 \\u0915\\u093e \\u0926\\u093e\\u0902\\u0935 \\u0916\\u0947\\u0932\\u093e \\u0914\\u0930 24  \\u0918\\u0902\\u091f\\u0947 \\u092e\\u0947\\u0902 \\u092a\\u093e\\u0930\\u094d\\u091f\\u0940 \\u0926\\u0932\\u093f\\u0924\\u094b\\u0902 \\u0915\\u094b \\u092d\\u0942\\u0932 \\u0917\\u092f\\u0940,\\n @Rah\\u2026'"
MRCCAndheriE,2018-05-16 06:45:06,b'RT @pankajjmiishra: #KarnatakaVerdict holds a mirror to Modi-Shah. Let\\u2019s all admit that CP @RahulGandhi ran a fantastic campaign for @INCIn\\u2026'
bewithswami,2018-05-16 06:45:06,"b'RT @sugataraju: @siddaramaiah must be feeling a bit like @HillaryClinton. He won the popular vote, but lost the poll. For an incumbent to i\\u2026'"
champakChampion,2018-05-16 06:45:07,"b'RT @politicalkirti: \\u091c\\u0947\\u0921\\u0940\\u090f\\u0938 \\u0915\\u0947 \\u0926\\u0930\\u0935\\u093e\\u091c\\u0947 \\u092a\\u0930 \\u0928\\u093e\\u0915 \\u0930\\u0917\\u0921\\u093c\\u0928\\u0947 \\u0915\\u0947 \\u092c\\u093e\\u0926 \\u092d\\u0940 \\u0915\\u0930\\u094d\\u0928\\u093e\\u091f\\u0915 \\u092e\\u0947 \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938 \\u0938\\u0930\\u0915\\u093e\\u0930 \\u0928\\u0939\\u0940 \\u092c\\u0928\\u093e \\u092a\\u093e \\u0930\\u0939\\u0940 \\u0939\\u0948, \\u091a\\u0941\\u0928\\u093e\\u0935 \\u092d\\u0940 \\u0939\\u093e\\u0930\\u0947,\\u092c\\u091a\\u0940 \\u0916\\u0941\\u091a\\u0940  \\u0907\\u091c\\u094d\\u091c\\u0924 \\u092d\\u0940\\u2026'"
sanjay99000,2018-05-16 06:45:07,b'RT @mediacrooks: Yes... Rahul is no different from Barkha... Both Panautis... Sidda had to handle both.. LOL! https://t.co/NiG4zlomcg'
sunny262000,2018-05-16 06:45:07,b'RT @_iRavishNdtv: RT \\u0905\\u0917\\u0930 \\u0906\\u092a\\u0915\\u094b \\u0932\\u0917\\u0924\\u093e \\u0939\\u0948 \\u092d\\u093e\\u091c\\u092a\\u093e \\u0926\\u0947\\u0936 \\u0915\\u094b \\u0924\\u094b\\u0921\\u0928\\u0947 \\u092e\\u0947\\u0902 \\u0932\\u0917\\u0940 \\u0939\\u0948 \\n\\n@narendramodi \\n@RahulGandhi'
MehekF,2018-05-16 06:45:08,"b'RT @Sheela__Singh: Why only cong mukt bharat why not minority mukt bharat, poor people mukt bharat, opposition mukt bharat only boot lyckin\\u2026'"
MukeshSinghTh19,2018-05-16 06:45:08,b'RT @nikhildadhich: \\u0905\\u092c \\u0938\\u092e\\u091d \\u092e\\u0947\\u0902 \\u0906\\u092f\\u093e \\u0939\\u0948 \\u0915\\u0940 \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938\\u0940 \\u0939\\u093e\\u0930\\u0928\\u0947 \\u0915\\u0947 \\u092c\\u093e\\u0926 \\u092d\\u0940 @RahulGandhi \\u0915\\u0940 \\u0924\\u093e\\u0930\\u0940\\u092b \\u0915\\u094d\\u092f\\u094b\\u0902 \\u0915\\u0930\\u0924\\u0947 \\u0930\\u0939\\u0924\\u0947 \\u0939\\u0948 \\u0924\\u093e\\u0915\\u093f \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938 \\u0915\\u093e \\u092f\\u0941\\u0935\\u0930\\u093e\\u091c \\u0921\\u093f\\u092a\\u094d\\u0930\\u0947\\u0938\\u0928\\u2026'
bondsatyam,2018-05-16 06:45:08,"b'RT @SwamiGeetika: BJP is going to lose Karnataka, then Madhya Pradesh, Then Chattisgarh, then Chattisgarh and then 2019.\\n@rahulgandhi with\\u2026'"
ViraniDev,2018-05-16 06:45:11,b'@kaur0211 @sirAbhishars @RahulGandhi  https://t.co/JG1mcQCyir'
RSFBLB,2018-05-16 06:45:11,b'RT @GautamS02789128: \\u0926\\u094b \\u092a\\u0932 \\u0915\\u093e \\u091a\\u0948\\u0928 \\u0909\\u092e\\u094d\\u0930 \\u092d\\u0930 \\n\\u0915\\u0940 #\\u092c\\u0947\\u0915\\u0930\\u093e\\u0930\\u0940 \\u0939\\u0948..\\n\\n\\u0915\\u093f\\u0938\\u0940 \\u0928\\u0947 \\u092c\\u0924\\u093e\\u092f\\u093e \\u0925\\u093e #\\u092a\\u094d\\u0930\\u0927\\u093e\\u0928\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u092c\\u0928\\u0928\\u0947 \\u0915\\u093e \\u0938\\u092a\\u0928\\u093e \\u092d\\u0940 \\n\\u091c\\u093e\\u0928\\u0932\\u0947\\u0935\\u093e \\u092c\\u0940\\u092e\\u093e\\u0930\\u0940 \\u0939\\u0948.\\U0001f602\\U0001f602\\U0001f602\\n@RahulGa\\u2026'
fursatiyaaa,2018-05-16 06:45:13,b'#IronicalBaba @TheIronicalBaba @SarcasmHubb #RahulGandhi https://t.co/QJ5jxn01KQ'
Vinubha48672724,2018-05-16 06:45:14,b'RT @RenukaJain6: Joke of the day. Congress spokesperson says we will do anything to protect democracy.\\n\\nIrony died a million deaths. When p\\u2026'
sumeetruthspeak,2018-05-16 06:45:16,b'Facts to know #Karnataka #JDS #HDKumaraswamy Remember #MadhuKoda #ChiefMinister of Jharkhand Made by @INCIndia\\nYear\\u2026 https://t.co/New8yjc2GK'
Puneet_Nigam,2018-05-16 06:45:19,"b'@kaur0211 @RahulGandhi \\u092e\\u0930\\u094d\\u092f\\u093e\\u0926\\u093e ???? \\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938 \\u0915\\u093e \\u0916\\u0941\\u0926 \\u092e\\u0941\\u0916\\u094d\\u092f\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u0914\\u0930 16 \\u0905\\u0928\\u094d\\u092f \\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u091a\\u0941\\u0928\\u093e\\u0935 \\u0939\\u093e\\u0930 \\u091c\\u093e\\u090f, \\u092b\\u093f\\u0930 \\u092d\\u0940 \\u0935\\u094b \\u0938\\u0924\\u094d\\u0924\\u093e \\u0915\\u0940\\u2026 https://t.co/n4PKmxhdt8'"
sunny262000,2018-05-16 06:45:21,b'RT @NextPMRaga: #\\u0935\\u093e\\u0930\\u093e\\u0923\\u0938\\u0940_\\u092b\\u094d\\u0932\\u093e\\u0908\\u0913\\u0935\\u0930_\\u0926\\u0941\\u0930\\u094d\\u0918\\u091f\\u0928\\u093e\\n\\u092c\\u093e\\u092c\\u093e \\u0935\\u093f\\u0936\\u094d\\u0935\\u0928\\u093e\\u0925 \\u0928\\u0947 \\u0906\\u092e \\u091c\\u0928\\u0924\\u093e \\u0915\\u094b \\u0938\\u0902\\u0926\\u0947\\u0936 \\u0926\\u093f\\u090f \\u0939\\u0948\\u0902 ) @narendramodi \\u091c\\u0940 \\u091c\\u093f\\u0938 \\u0924\\u0930\\u0939 \\u092f\\u0939 \\u092b\\u094d\\u0932\\u093e\\u0908\\u0913\\u0935\\u0930 \\u0927\\u093e\\u0930\\u093e\\u0936\\u093e\\u0939\\u0940 \\u0939\\u0941\\u0906\\u2026'
ravi36gariya,2018-05-16 06:45:22,b'RT @mrpankajsethi: \\u0935\\u093e\\u0930\\u093e\\u0923\\u0938\\u0940 \\u092e\\u0947\\u0902 \\u092a\\u0941\\u0932 \\u0917\\u093f\\u0930\\u0928\\u0947 \\u0938\\u0947 \\u092e\\u0930\\u0928\\u0947 \\u0935\\u093e\\u0932\\u0947 \\u0932\\u094b\\u0917\\u094b \\u092a\\u0930\\u093f\\u0935\\u093e\\u0930\\u094b\\u0902 \\u0938\\u0947 \\u092a\\u094b\\u0938\\u094d\\u091f\\u092e\\u093e\\u0930\\u094d\\u091f\\u092e \\u0915\\u0947 \\u0932\\u093f\\u090f \\u092e\\u093e\\u0902\\u0917\\u0947 \\u0917\\u090f 600/- \\u0930\\u0941\\u092a\\u090f\\u0964 @narendramodi @myogiadityana\\u2026'
gvnair91,2018-05-16 06:45:23,b'RT @Mcharakkumalil: For organized loot. Nothing else. https://t.co/sIqJuP6Hd2'
bag_bhojram,2018-05-16 06:45:25,"b'RT @drramansingh: Congratulations to @BSYBJP ji &amp; @BJP4Karnataka for the decisive win in Karnataka elections. @RahulGandhi ji, you can atle\\u2026'"
